ID,Nome,Serviço,Grupo,Ação,Avaliação,Data,Ano,Governo,UF,Matriz de Achados?,a. Questões de Auditoria,b. Subquestões de Auditoria,c. Descrição sumária,d. Critério (O que deveria ser),e. Condição ou situação encontrada (O que é) [achados],f. Evidências,g. Informação extraída das evidências,h. Causas,i. Efeitos,j. Boas Práticas,k. Recomendações,l. Benefícios esperados,m. Manifestação,n. Conclusões,Filtro
5590,Relatório de Apuração nº 201801412 - Universidade Federal Rural de Pernambuco,2,6,1,1,2021-11-22,2021,2,16,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1
5443,Relatório de Apuração nº 1068605 - Telecomunicações Brasileiras S.A. (TELEBRAS) - Termo de Referência para Audiência Pública nº GMP 002/21,2,6,1,0,2022-01-26,2022,2,7,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1
5557,Relatório de Apuração n° 202000105- Aplicação dos recursos dos precatórios do Fundef em Queimadas/BA,2,6,1,1,2021-12-08,2021,2,5,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1
5556,Relatório de Apuração n° 202000103- Programa Nacional de Apoio ao Transporte do Escolar (PNATE) em Queimadas/BA,2,6,1,1,2021-12-08,2021,2,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1
5722,Relatório de Apuração n° 201801760 - Apoio à Alimentação Escolar na Educação Básica (PNAE),2,6,1,1,2021-08-09,2021,2,25,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1
4395,Relatório de Apuração n. 1179586 - Contrato de Gestão firmado entre a Secretaria Municipal de Saúde e a OSS Instituto Diva Alves do Brasil (IDAB) - Juazeiro do Norte/CE,2,6,1,0,2024-02-19,2024,3,6,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1
472,Relatório de 2 OS 201902498 - Serviço de Publicidade Mtur - Contrato nº 34/2017,2,6,1,0,2021-02-12,2021,2,7,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
457,Relatório de 2 nº 202000029 - Superintendência do Patrimônio da União em São Paulo - SPU/SP,2,6,1,0,2020-12-18,2020,2,26,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
456,Relatório de 2 nº 201901144 - Companhia de Entrepostos e Armazéns Gerais de São Paulo - Ceagesp,2,6,1,0,2020-12-23,2020,2,26,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1
455,Relatório de 2 nº 201800391 - Diretoria de Tecnologia da Informação do Ministério da Educação.,2,6,1,0,2018-09-27,2018,1,7,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
453,Relatório de 2 n° 202000023 - Implantação de Escolas para Educação Infantil,2,6,1,0,2021-01-25,2021,2,12,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
452,Relatório de 2 n° 201902540 - Implantação de Escolas para Educação Infantil,2,6,1,1,2020-12-14,2020,2,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
431,RDEnº 201801572 - Universidade Federal do Mato Grosso do Sul (UFMS),2,6,1,0,2019-06-23,2019,2,12,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
430,RDE º 00190.009543/2015-97 - DNOCS - Passagens Molhadas em Martins/RN,2,6,1,0,2018-05-29,2018,1,20,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
429,RDE nº201603518 - Instituto Nacional de Traumatologia e Ortopedia - INTO/AC,2,6,1,0,2018-03-07,2018,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
428,RDE nº201505378 - Ceasaminas,2,6,1,0,2018-03-14,2018,1,11,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
427,RDE nº º 00213.000096/2009-57 - Assistência Financeira para Aquisição e Distribuição de Medicamentos Excepcionais,2,6,1,0,2018-03-02,2018,1,14,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
426,RDE nº 250571 - Ampliação do Ensino Fundamental,2,6,1,0,2019-06-23,2019,2,6,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
425,RDE nº 20801610 - Serviço Nacional de Aprendizagem Rural - SENAR-AR/SP,2,6,1,0,2019-06-04,2019,2,26,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
424,RDE nº 202000028 - Apoio à Alimentação Escolar na Educação Básica - PNAE,2,6,1,0,2020-12-04,2020,2,26,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
419,RDE nº 201901125 - Coordenação-Geral de Recursos do Fundo de Amparo ao Trabalhador,2,6,1,0,2019-08-04,2019,2,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
417,RDE nº 201900874 - Apoio à Alimentação Escolar na Educação Básica - PNAE,2,6,1,0,2020-12-04,2020,2,26,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
415,RDE nº 201900721 - Secretaria Municipal de Saúde de Lagarto/SE - aquisição de equipamentos,2,6,1,1,2020-11-26,2020,2,25,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
407,RDE nº 201900087 - Programa Nacional de Transporte Escolar,2,6,1,0,2019-11-18,2019,2,14,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
401,RDE nº 201802080 - Saneamento Básico - Município de Santo Antônio do Descoberto/GO,2,6,1,0,2019-11-06,2019,2,9,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
400,RDE nº 201802048 - Programa Nacional de Apoio ao Transporte do Escolar - PNATE - Exercícios de 2013 a 2017,2,6,1,0,2019-08-21,2019,2,5,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
398,RDE nº 201802012 - Construção de Creches - Proinfância,2,6,1,0,2019-06-06,2019,2,16,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
396,RDE nº 201801806 - Unifesp,2,6,1,0,2019-04-24,2019,2,26,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
395,RDE nº 201801802 - Construção de Quadra Poliesportiva,2,6,1,0,2019-09-19,2019,2,16,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
393,RDE nº 201801763 - Codevasf - Sistema de Abastecimento de Água,2,6,1,0,2019-07-25,2019,2,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
392,"RDE nº 201801762 - Implantação de sistemas coletivos de captação, armazenamento e distribuição de água",2,6,1,0,2019-07-25,2019,2,17,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
390,RDE nº 201801746 - COGERH/CE - Construção de Adutoras de Engate Rápido,2,6,1,0,2019-06-10,2019,2,6,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
389,RDE nº 201801742 - Universidade Federal de Goiás,2,6,1,0,2019-07-28,2019,2,9,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
388,RDE nº 201801740 - Universidade Federal de Goiás,2,6,1,0,2019-08-27,2019,2,9,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1
5,RDE nº 201801711 - Execução Financeira da Atenção Básica.,2,6,1,0,2019-07-28,2019,2,5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
4,"RDE nº 201801711 - Atenção Básica à Saúde, Alimentação Escolar, Transporte Escolar e Fundeb.",2,6,1,0,2019-05-24,2019,2,5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
386,RDE nº 201801666 - Plano Municipal de Saneamento Básico e Projeto de Drenagem Urbana Sustentável,2,6,1,0,2019-07-25,2019,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
384,RDE nº 201801609 - Programa de Apoio à Alimentação Escolar - PNAE,2,6,1,0,2019-09-03,2019,2,6,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
383,RDE nº 201801607 - Programa de Apoio à Alimentação Escolar - PNAE,2,6,1,0,2019-09-05,2019,2,6,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
382,RDE nº 201801603 - Programa de Apoio ao Transporte Escolar - PNATE,2,6,1,0,2019-11-19,2019,2,6,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
380,RDE nº 201801486 - Construção e Ampliação de Unidades Básicas de Saúde &#150; UBS,2,6,1,0,2019-08-21,2019,2,5,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
379,RDE nº 201801438 - Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade,2,6,1,0,2020-06-04,2020,2,15,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
378,RDE nº 201801400 - Reforma do Estádio Municipal de Futebol Floro Alves de Araújo,2,6,1,0,2020-12-02,2020,2,25,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
377,RDE nº 201801292 - Fundação Universidade Federal - Mato Grosso do Sul,2,6,1,0,2018-12-19,2018,1,12,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
376,RDE nº 201801228 - Departamento de Logística - Ministério da Saúde,2,6,1,0,2019-01-22,2019,2,7,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
375,RDE nº 201801226 - Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb),2,6,1,0,2018-10-19,2018,1,14,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
374,RDE nº 201801225 - Apoio ao Transporte Escolar na Educação Básica (Pnate),2,6,1,0,2018-10-19,2018,1,14,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
373,RDE nº 201801205 - Programa Nacional de Apoio ao Transporte do Escolar - PNATE,2,6,1,0,2019-05-09,2019,2,11,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
372,RDE nº 201801169 - Hospital Universitário - Júlio Müller (UFMT),2,6,1,0,2019-01-22,2019,2,13,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
371,RDE nº 201801164 - Centrais de Abastecimento de Minas Gerais S.A. - CEASAMINAS,2,6,1,0,2019-05-27,2019,2,11,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1
369,RDE nº 201801147 - Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação,2,6,1,0,2019-07-28,2019,2,14,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
368,RDE nº 201801140 - Aquisição de patrulha mecanizada e infraestrutura agropecuária,2,6,1,0,2019-05-09,2019,2,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
366,RDE nº 201800950 - Secretaria de Aquicultura e Pesca em Muniz Ferreira/BA,2,6,1,0,2019-07-25,2019,2,5,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
3,RDE nº 201800833 - 1D73 - Apoio à Política Nacional de Desenvolvimento Urbano,2,6,1,0,2019-07-09,2019,2,17,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
364,RDE nº 201800831 - Reforma e ampliação do Mercado Público,2,6,1,0,2019-04-24,2019,2,17,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
363,RDE nº 201800830 - Fundo Municipal de Saúde de Corumbá / MS,2,6,1,0,2018-10-03,2018,1,12,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
362,RDE nº 201800640 - Programa Nacional do Livro Didático - PNLD,2,6,1,0,2018-11-22,2018,1,18,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
361,RDE nº 201800537 - Construção e Ampliação de Unidades Básicas de Saúde - UBS,2,6,1,0,2019-06-05,2019,2,17,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
360,RDE Nº 201800536 - Construção e Ampliação de Unidades Básicas de Saúde - UBS,2,6,1,0,2019-09-19,2019,2,17,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
359,RDE Nº 201800535 - Promoção da Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde,2,6,1,0,2019-09-19,2019,2,17,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
357,RDE nº 201800519 - Construção de UBS,2,6,1,0,2018-11-12,2018,1,17,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
355,RDE nº 201800515 - Construção e Ampliação de Unidades Básicas de Saúde - UBS,2,6,1,0,2019-06-05,2019,2,17,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
354,RDE nº 201800498 - Programa de Atenção Básica - PAB Fixo,2,6,1,0,2019-09-05,2019,2,17,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
352,RDE nº 201800492 - PROINFÂNCIA,2,6,1,0,2019-07-28,2019,2,17,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
350,RDE nº 201800486 - Estruturação de Academias da Saúde,2,6,1,0,2019-08-27,2019,2,16,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
349,RDE nº 201800485 - Estruturação de Academias da Saúde,2,6,1,0,2019-08-27,2019,2,16,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
348,RDE nº 201800484 - Estruturação de Academias da Saúde,2,6,1,0,2019-08-27,2019,2,16,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
347,RDE nº 201800482 - Estruturação de Academias da Saúde,2,6,1,0,2019-08-27,2019,2,16,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
346,RDE nº 201800481 - Construção e Ampliação de Unidades Básicas de Saúde - UBS,2,6,1,0,2019-08-27,2019,2,16,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
345,RDE nº 201800480 - Construção e Ampliação de Unidades Básicas de Saúde - UBS,2,6,1,0,2019-08-27,2019,2,16,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
344,RDE nº 201800479 - Construção e Ampliação de Unidades Básicas de Saúde - UBS,2,6,1,0,2019-08-27,2019,2,16,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
343,RDE nº 201800478 - Construção de Creche- Proinfância,2,6,1,0,2019-02-27,2019,2,13,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
342,RDE nº 201800475 - Construção de Creche- Proinfância,2,6,1,0,2019-02-27,2019,2,13,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
339,RDE nº 201800467 - Construção e Ampliação de Unidades Básicas de Saúde - UBS,2,6,1,0,2019-08-27,2019,2,16,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
337,RDE nº 201800454 - Secretaria Estadual de Educação/PI - PNLD,2,6,1,0,2018-12-04,2018,1,17,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
334,RDE nº 201800428 - PNATE,2,6,1,0,2019-07-28,2019,2,17,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
333,RDE nº 201800426 - FUNDEB,2,6,1,0,2019-07-28,2019,2,17,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
332,RDE nº 201800424 - Programa Nacional de Alimentação Escolar - PNAE,2,6,1,0,2019-07-28,2019,2,17,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
331,RDE nº 201800422 - FUNDEB,2,6,1,0,2019-07-28,2019,2,17,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
330,RDE nº 201800396 - Estado de Mato Grosso. Obra HUJM. Conta Convênio.,2,6,1,0,2018-04-16,2018,1,13,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1
329,RDE nº 201800335 - Cooperativa dos Trabalhadores Autônomos da Área de Saúde - NACIONALCOOP,2,6,1,0,2019-04-24,2019,2,5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
328,RDE nº 201800315 - Apoio à Política de Desenvolvimento Urbano,2,6,1,0,2019-04-10,2019,2,26,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
327,RDE nº 201800314 - Apoio à Política de Desenvolvimento Urbano,2,6,1,0,2019-04-10,2019,2,26,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1
326,RDE nº 201800313 - Apoio à Política de Desenvolvimento Urbano,2,6,1,0,2019-04-10,2019,2,26,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1
325,RDE nº 201800252 - Construção de Escola Termo de Compromisso PAR nº 29854,2,6,1,0,2019-07-28,2019,2,16,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
324,RDE nº 201800246 - Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais de Educação (Fundeb),2,6,1,0,2018-11-12,2018,1,16,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
323,RDE nº 201800197 - Chã Grande/PE - PNAE,2,6,1,0,2018-12-07,2018,1,16,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
322,RDE nº 201800196 - Programa Nacional de Alimentação Escolar - Pnae,2,6,1,0,2018-09-23,2018,1,16,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
321,RDE nº 201800195 - Programa Nacional de Alimentação Escolar,2,6,1,0,2019-07-28,2019,2,16,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
319,RDE nº 201800113 - Apoio à Política Nacional de Desenvolvimento Urbano/1D73,2,6,1,0,2019-07-09,2019,2,26,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
317,RDE nº 201800092 - Hospital Municipal de Mogi das Cruzes,2,6,1,0,2018-12-04,2018,1,26,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
316,RDE nº 201702517 - Superintendência Regional - Departamento Nacional de Infraestrutura de Transportes - Mato Grosso do Sul,2,6,1,0,2019-03-05,2019,2,12,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1
315,RDE nº 201702510 - Ampliação do Sistema de Esgotamento Sanitário do município de Araguari/MG,2,6,1,0,2018-10-03,2018,1,11,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
314,RDE nº 201702450 - DNOCS - Construção de Canal de Adução - Perímetro Irrigado Icó,2,6,1,0,2019-04-24,2019,2,6,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
313,RDE nº 201702174 - Aeromóvel - Pró-Transporte,2,6,1,0,2018-08-14,2018,1,23,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1
312,RDE nº 201702173 - Programa Nacional de Alimentação Escolar,2,6,1,0,2018-09-23,2018,1,26,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
311,RDE nº 201702139 - Secretaria de Aquicultura e Pesca/MS,2,6,1,0,2019-03-21,2019,2,12,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
310,RDE nº 201702134 - Distrito Sanitário Especial Indígena - Amapá,2,6,1,0,2018-05-07,2018,1,4,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
309,RDE nº 201702036 - Programa Nacional de Alimentação Escolar na Educação Básica,2,6,1,0,2018-05-16,2018,1,26,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
308,RDE nº 201702015 - CRO/GO,2,6,1,0,2019-02-28,2019,2,9,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
307,RDE nº 201702014 - Estruturação de Unidades de Atenção Especializada em Saúde - Unidades Hospitalares - Contrato de Repasse - Emenda,2,6,1,0,2018-05-30,2018,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
306,RDE nº 201701981 - Unidade de Pronto Atendimento,2,6,1,0,2018-04-26,2018,1,26,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
305,RDE nº 201701745 - Programa Minha Casa Minha Vida,2,6,1,0,2018-07-05,2018,1,12,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
304,"RDE nº 201701605 - Implantação, Construção e Ampliação de Unidades de Pronto Atendimento - UPA",2,6,1,0,2018-05-30,2018,1,11,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
303,RDE nº 201701599 - Companhia de Entrepostos e Armazéns Gerais de São Paulo - Ceagesp,2,6,1,0,2018-01-30,2018,1,26,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
302,"RDE nº 201701555 - PM de Cotia/SP - Implantação e Modernização de Infraestrutura para Esporte Educacional, Recreativo e de Lazer",2,6,1,0,2018-12-21,2018,1,26,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
301,RDE nº 201701554 - PM de Cotia/SP - Implantação de Espaços Públicos de Esporte e Lazer - Praça do Esporte,2,6,1,0,2019-01-24,2019,2,26,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
300,RDE nº 201701530 - Fundo Municipal de Saúde de Campo Grande,2,6,1,0,2018-06-05,2018,1,12,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
299,RDE nº 201701498 - FUNDEB,2,6,1,0,2018-01-30,2018,1,14,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
298,RDE nº 201701496 - Programa Nacional de Apoio ao Transporte do Escolar (Pnate),2,6,1,0,2019-05-09,2019,2,26,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
297,RDE nº 201701482 - Hospital Universitário Júlio Müller - Universidade Federal de Mato Grosso,2,6,1,0,2018-02-16,2018,1,13,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
296,RDE nº 201701481 - Hospital Universitário Júlio Müller - Universidade Federal de Mato Grosso,2,6,1,0,2018-02-16,2018,1,13,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
295,RDE nº 201701465 - Fundo Municipal de Assistência Social - FMAS - Processos Licitatórios,2,6,1,0,2019-06-14,2019,2,26,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
294,RDE nº 201701459 - Fundo Municipal de Assistência Social - FMAS - Processo Licitatório,2,6,1,0,2019-06-14,2019,2,26,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
293,RDE nº 201701458 - Fundo Municipal de Assistência Social - FMAS - Processos Licitatórios,2,6,1,0,2019-06-14,2019,2,26,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
292,RDE nº 201701455 - Piso de Atenção Básica Variável - Saúde da Família,2,6,1,0,2018-05-07,2018,1,26,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
291,RDE nº 201701425 - Ação 0E64 - PMCMV Oferta Pública,2,6,1,0,2019-04-10,2019,2,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
290,RDE nº 201701424 - Unidade de Pronto Atendimento,2,6,1,0,2018-02-27,2018,1,26,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
288,RDE nº 201701291 - Implantação de Escolas para Educação Infantil - Proinfância,2,6,1,0,2018-02-16,2018,1,9,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
286,RDE nº 201700922 - Fundação Universidade Federal de Mato Grosso - FUFMT - campus de Sinop,2,6,1,0,2019-05-27,2019,2,13,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
285,RDE nº 201700826 - Município de São Francisco de Goiás/GO - Recuperação de Córrego,2,6,1,0,2018-08-22,2018,1,9,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
284,RDE nº 201700823 - Consórcio Intermunicipal de Saúde da Região do Vale do Piancó,2,6,1,0,2018-05-03,2018,1,15,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
283,RDE nº 201700782 - Reforma da Praça Antônio Muniz - Utinga/BA.,2,6,1,0,2019-09-06,2019,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
282,RDE nº 201700465 - Prefeitura de São Lourenço/PE - Construção de praças (Contrato de Repasse nº 792159),2,6,1,0,2018-05-30,2018,1,16,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
281,RDE nº 201700453 - Fundo Municipal de Saúde de Águas Lindas de Goiás/GO,2,6,1,0,2018-06-25,2018,1,9,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
280,RDE nº 201700395 - Prefeitura Municipal de Boa Vista-RR - Reforma e ampliação de escolas,2,6,1,0,2018-06-05,2018,1,22,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
278,RDE nº 201700370 - 0E64 - PMCMV Oferta Pública,2,6,1,0,2019-04-10,2019,2,17,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
277,RDE nº 201700350 - Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação,2,6,1,0,2019-09-19,2019,2,6,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
275,RDE nº 201700335 - Reforma e Ampliação da Escola Agrotécnica,2,6,1,0,2019-01-20,2019,2,17,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
274,RDE nº 201700203 - Secretaria Estadual de Educação/PI - Apoio ao Desenvolvimento da Educação Básica no Município de São Miguel da Baixa Grande,2,6,1,0,2018-12-28,2018,1,17,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
273,RDE nº 201700175 - Prefeitura Municipal de Pacajá/PA - Construção de Unidades Habitacionais,2,6,1,0,2018-02-09,2018,1,14,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
272,RDE nº 201700121 - Sistema de Abastecimento de Água,2,6,1,0,2019-03-04,2019,2,17,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
271,"RDE nº 201700104 - Implantação, Construção e Ampliação de Unidades de Pronto Atendimento - UPA",2,6,1,0,2018-10-29,2018,1,17,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
270,RDE nº 201700094 - Programa Mais Médicos,2,6,1,0,2018-02-27,2018,1,14,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
269,RDE nº 201700089 - Implantação e Adequação de Estruturas Esportivas Escolares,2,6,1,0,2018-09-23,2018,1,5,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
268,RDE nº 201700083 - Construção de creches,2,6,1,0,2019-09-03,2019,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
267,RDE nº 201700082 - Construção de Creches - Proinfância,2,6,1,0,2019-09-03,2019,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
266,RDE nº 201700066 - Programa Nacional de Apoio ao Transporte Escolar - Pnate,2,6,1,0,2019-09-03,2019,2,5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
265,"RDE nº 201700035 - Implantação, Ampliação e Melhoria de Sistemas Públicos de Esgotamento Sanitário em Municípios com população até 50.000 Habitantes, Exclusive em Regiões Metropolitanas (RM) ou Regiões Integradas de Desenvolvimento Econômico (RIDE)",2,6,1,0,2018-10-29,2018,1,17,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
264,"RDE nº 201700034 - Implantação, Ampliação e Melhoria de Sistemas Públicos de Esgotamento Sanitário em Municípios com população até 50.000 Habitantes, Exclusive em Regiões Metropolitanas (RM) ou Regiões Integradas de Desenvolvimento Econômico (RIDE)",2,6,1,0,2018-10-29,2018,1,17,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
263,RDE nº 201700033 - Associação Hospitalar de Sergipe,2,6,1,0,2019-02-27,2019,2,25,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
262,RDE nº 201700022 - Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb),2,6,1,0,2018-04-09,2018,1,16,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
261,RDE nº 201700021 - Programa Nacional de Apoio ao Transporte do Escolar (Pnate),2,6,1,0,2018-05-30,2018,1,16,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
260,RDE nº 201700020 - Programa Nacional de Alimentação Escolar - Pnae,2,6,1,0,2018-05-07,2018,1,16,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
259,RDE nº 201700019 - Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb),2,6,1,0,2018-05-07,2018,1,16,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
